backers_count,category,country,creator,currency,disable_communication,goal,is_starrable,staff_pick,state,urls,usd_pledged,location,blurb_length,duration
0,film & video/documentary,CA,1570576570,CAD,False,150000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1570576570/documentry-about-life-of-a-thrown-away-child-to-ga?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1570576570/documentry-about-life-of-a-thrown-away-child-to-ga/rewards'}",0.0,"Vancouver, Canada",27,59
150,film & video/science fiction,US,865382931,USD,False,30000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/davidjung/roam-a-female-driven-sci-fi-action-thriller?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/davidjung/roam-a-female-driven-sci-fi-action-thriller/rewards'}",26219.0,"Los Angeles, CA",23,30
48,film & video/shorts,US,174301734,USD,False,3000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/174301734/the-swift-mentoring-project?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/174301734/the-swift-mentoring-project/rewards'}",5054.0,"Spokane, WA",24,30
48,film & video/horror,US,1034005796,USD,False,1000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/1034005796/after-the-flesh-short-film?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1034005796/after-the-flesh-short-film/rewards'}",2433.0,"Los Angeles, CA",17,30
0,film & video/documentary,US,1280280185,USD,False,100000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/skiptv/ecodrone-warriors-save-the-water-save-the-world?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/skiptv/ecodrone-warriors-save-the-water-save-the-world/rewards'}",0.0,"Hollywood, Los Angeles, CA",21,59
3,film & video,US,592162667,USD,False,1000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/592162667/how-to-videos-for-the-technically-challenged?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/592162667/how-to-videos-for-the-technically-challenged/rewards'}",42.0,"Coral Springs, FL",20,30
20,film & video/shorts,US,29798618,USD,False,1000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/29798618/til-kingdom-come?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/29798618/til-kingdom-come/rewards'}",1095.99,"Nashville, TN",20,30
0,film & video,US,954274007,USD,False,6000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/954274007/perspectives-key?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/954274007/perspectives-key/rewards'}",0.0,"Florence, KY",13,30
84,film & video,GB,1027476437,GBP,False,1500.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/1027476437/not-a-toy-story?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1027476437/not-a-toy-story/rewards'}",2388.63275704,"London, UK",26,30
12,film & video/shorts,US,939744928,USD,False,600.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/improvcity/they-call-me-george-a-short-film?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/improvcity/they-call-me-george-a-short-film/rewards'}",510.0,"Tustin, CA",23,30
15,film & video/drama,GB,2077023302,GBP,False,500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2077023302/delirium?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2077023302/delirium/rewards'}",581.3921429999999,"London, UK",19,35
0,film & video,US,1148814877,USD,False,7000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/streetbossparkour/the-world-changed-a-parkour-documentary?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/streetbossparkour/the-world-changed-a-parkour-documentary/rewards'}",0.0,"Los Angeles, CA",21,40
12,film & video/shorts,US,2110435099,USD,False,150.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2110435099/avery-and-maggie?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2110435099/avery-and-maggie/rewards'}",270.0,"Asbury Park, NJ",19,30
17,film & video,US,279646154,USD,False,20000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/279646154/brooklyn-moving-company-a-tuff-boys-original?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/279646154/brooklyn-moving-company-a-tuff-boys-original/rewards'}",4655.0,"Brooklyn, NY",21,30
1,film & video/documentary,US,295526786,USD,False,3500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/295526786/twins-a-true-story-of-how-a-murder-spiraled-out-of?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/295526786/twins-a-true-story-of-how-a-murder-spiraled-out-of/rewards'}",25.0,"Long Island, NY",22,30
27,film & video/television,US,564088129,USD,False,20000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/564088129/limbo-television-show-concept?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/564088129/limbo-television-show-concept/rewards'}",3051.0,"Southeast Atlanta, Atlanta, GA",29,59
62,film & video/animation,US,1197018436,USD,False,20000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1197018436/the-axiom-chronicles?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1197018436/the-axiom-chronicles/rewards'}",7448.0,"Omaha, NE",19,42
40,film & video/comedy,US,138633806,USD,False,7000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/138633806/abducted-anonymous?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/138633806/abducted-anonymous/rewards'}",6895.0,"St. Louis, MO",19,28
1,film & video/documentary,US,1349258703,USD,False,25000.0,False,False,live,"{'project': 'https://www.kickstarter.com/projects/1349258703/american-dream-return-to-ukraine?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1349258703/american-dream-return-to-ukraine/rewards'}",102.0,"Chicago, IL",23,30
5,film & video/horror,US,845919208,USD,False,20000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/majorleo/gotcha-0?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/majorleo/gotcha-0/rewards'}",200.0,"Las Vegas, NV",15,59
0,film & video/drama,US,2066835189,USD,False,100000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2066835189/going-the-distance-1?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2066835189/going-the-distance-1/rewards'}",0.0,"Salt Lake City, UT",21,33
20,film & video/shorts,MX,476040755,MXN,False,25000.0,True,True,live,"{'project': 'https://www.kickstarter.com/projects/476040755/nadie-finge-el-espasmo?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/476040755/nadie-finge-el-espasmo/rewards'}",1067.608033,"Mexico City, Mexico",20,35
10,film & video/documentary,US,455069860,USD,False,6000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/rememberwerenothere/remember-were-not-here-phase-one?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/rememberwerenothere/remember-were-not-here-phase-one/rewards'}",710.0,"Los Angeles, CA",17,30
1,film & video/horror,US,700906301,USD,False,6500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/700906301/the-forest?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/700906301/the-forest/rewards'}",10.0,"Baraboo, WI",19,30
9,film & video/horror,US,1109734576,USD,False,3000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1109734576/monsters-in-the-closet-0?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1109734576/monsters-in-the-closet-0/rewards'}",3000.0,"Allentown, PA",13,30
7,film & video/experimental,US,257967522,USD,False,4000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/257967522/where-the-feathered-things-are?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/257967522/where-the-feathered-things-are/rewards'}",1530.0,"Auckland, NZ",21,30
0,film & video/webseries,US,1455559334,USD,False,65000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1455559334/zombiemarshals?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1455559334/zombiemarshals/rewards'}",0.0,"Atlanta, GA",22,59
0,film & video,US,1369431869,USD,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/the-suffering/the-suffering?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/the-suffering/the-suffering/rewards'}",0.0,"San Antonio, El Paso, TX",24,40
0,film & video/documentary,NO,2108248497,NOK,False,10000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2108248497/a-story-of-a-missionary-couple?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2108248497/a-story-of-a-missionary-couple/rewards'}",0.0,"Antananarivo, Madagascar",26,59
0,film & video/romance,US,1127356958,USD,False,20000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1127356958/love-taboo?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1127356958/love-taboo/rewards'}",0.0,"New York, NY",31,40
0,film & video/documentary,US,384615186,USD,False,8000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/384615186/rosa?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/384615186/rosa/rewards'}",0.0,"Lake Worth, FL",24,30
27,film & video/documentary,US,903675611,USD,False,3600.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/903675611/mysteries-of-lucky-nugget?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/903675611/mysteries-of-lucky-nugget/rewards'}",3210.0,"Mojave, CA",22,30
5,film & video/shorts,US,140726332,USD,False,1500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/140726332/unedited-webseries?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/140726332/unedited-webseries/rewards'}",68.0,"Houston, TX",24,30
182,film & video/documentary,NO,1846075362,NOK,False,250000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1846075362/the-hunt-of-odd-nerdrum?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1846075362/the-hunt-of-odd-nerdrum/rewards'}",25624.51923375,"Stavern, Norway",25,30
3,film & video/shorts,US,1669756689,USD,False,2500.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1669756689/through-the-frames-a-sci-fi-short-film?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1669756689/through-the-frames-a-sci-fi-short-film/rewards'}",85.0,"Louisville, KY",12,30
54,film & video/animation,US,1891066258,USD,False,2300.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1891066258/rebooted-animated-short-film?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1891066258/rebooted-animated-short-film/rewards'}",3747.0,"Sarasota, FL",20,30
2,film & video/romance,CA,2138848596,CAD,False,2000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/2138848596/astronomy-walkers?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/2138848596/astronomy-walkers/rewards'}",80.027529,"Isla de Pascua, Chile",22,58
0,film & video/documentary,US,332630980,USD,False,100000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/332630980/house-of-rejects-reality-show?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/332630980/house-of-rejects-reality-show/rewards'}",0.0,"Los Angeles, CA",24,30
0,film & video/documentary,US,1474097456,USD,False,12000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1474097456/sporto-rican-how-sport-defines-puerto-rican-identi?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1474097456/sporto-rican-how-sport-defines-puerto-rican-identi/rewards'}",0.0,"San Juan, Puerto Rico",22,59
5,film & video/music videos,GB,824348479,GBP,False,700.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/824348479/universal-1?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/824348479/universal-1/rewards'}",84.89058839,"Leicestershire, UK",21,30
12,film & video/webseries,US,949930117,USD,False,8000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/949930117/the-subverted-method?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/949930117/the-subverted-method/rewards'}",4385.0,"Los Angeles, CA",20,29
179,film & video/documentary,GB,1902388396,GBP,False,3000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/yousee3d/the-commodore-story-dvd-and-nostalgic-top-trump-ca?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/yousee3d/the-commodore-story-dvd-and-nostalgic-top-trump-ca/rewards'}",8248.30356373,"London, UK",23,43
3,film & video/family,GB,1838868125,GBP,False,7800.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1838868125/a-family-friendly-twitch-and-youtube-channel?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1838868125/a-family-friendly-twitch-and-youtube-channel/rewards'}",16.69978788,"Northampton, UK",25,33
0,film & video/webseries,US,979021079,USD,False,50000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/979021079/icon-x-live-the-next-geration-live-concert-experie?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/979021079/icon-x-live-the-next-geration-live-concert-experie/rewards'}",0.0,"Hephzibah, GA",16,30
52,film & video/documentary,GB,1308400141,GBP,False,12000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1308400141/kick-out-the-newtown-neurotics-documentary?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1308400141/kick-out-the-newtown-neurotics-documentary/rewards'}",4864.8648789,"London, UK",17,59
88,film & video/documentary,CA,331490928,CAD,False,15000.0,True,True,live,"{'project': 'https://www.kickstarter.com/projects/331490928/the-choice-a-vr-documentary-about-womens-right-to?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/331490928/the-choice-a-vr-documentary-about-womens-right-to/rewards'}",6998.40741105,"Toronto, Canada",17,30
0,film & video/documentary,CA,249275035,CAD,False,5000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/249275035/changing-outcomes-in-black-relationships?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/249275035/changing-outcomes-in-black-relationships/rewards'}",0.0,"Ontario, CA",16,59
0,film & video/family,US,1538172226,USD,False,36000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1538172226/indy-boomer-tv-radio-magazine-and-digital-baby-boo?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1538172226/indy-boomer-tv-radio-magazine-and-digital-baby-boo/rewards'}",0.0,"Indianapolis, IN",23,30
47,film & video/documentary,US,1542689813,USD,False,15000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/gormanbechard/pizza-a-love-story-a-documentary-on-the-ultimate-s?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/gormanbechard/pizza-a-love-story-a-documentary-on-the-ultimate-s/rewards'}",4595.0,"New Haven, CT",10,57
61,film & video/television,GB,1790430181,GBP,False,15000.0,True,False,live,"{'project': 'https://www.kickstarter.com/projects/1790430181/hola-paulina-an-anti-trump-original-comedy-series?ref=category_newest', 'rewards': 'https://www.kickstarter.com/projects/1790430181/hola-paulina-an-anti-trump-original-comedy-series/rewards'}",12954.95499233,"London, UK",18,30
