backers_count,category,country,creator,currency,disable_communication,goal,is_starrable,staff_pick,state,usd_pledged,location,blurb_length,duration
0,46,21,801281158,13,0,-0.035630747478543265,1,0,live,0.0,7573,0.957447080855413,0.8165591072538704
40,46,21,252503542,13,0,-0.03190752706809538,1,0,live,3930.0,3191,0.957447080855413,-0.2839224715204801
3,46,21,870386247,13,0,-0.037285512105408994,1,0,live,60.0,4771,0.13198508894979574,-0.2839224715204801
5,46,21,1087210331,13,0,-0.03356229169496111,1,0,live,314.0,11104,0.13198508894979574,2.0742523401388424
57,46,21,1158739911,13,0,-0.0360444386352597,1,0,live,2618.0,11182,0.5447160849026044,-0.6769516067970338
0,46,21,1306365918,13,0,-0.03356229169496111,1,0,live,0.0,13530,0.5447160849026044,0.8165591072538704
20,46,9,1062788172,5,0,-0.037404274157261816,1,0,live,839.82091444,701,0.13198508894979574,-0.4411341256311016
0,46,9,1086624344,5,0,0.07437385658604723,1,0,live,0.0,7256,0.13198508894979574,0.030500836700762864
37,46,5,1412460511,4,0,-0.029430093493169367,1,0,live,3134.46336619,12281,0.5447160849026044,-0.2839224715204801
0,46,9,337223250,5,0,-0.033001763873839796,1,0,live,0.0,3951,-0.48711140497941713,-1.227192396184209
0,46,21,1856771471,13,0,-0.029425380127796788,1,0,live,0.0,7260,0.7510815828790086,-0.2839224715204801
18,46,9,573725891,5,0,-0.037088536141648296,1,0,live,1301.56030928,13473,0.5447160849026044,0.5021357990326274
0,46,21,945507604,13,0,-0.03750890533003587,1,0,live,0.0,11034,-0.07438040902660854,-0.2839224715204801
0,46,21,2030015888,13,0,-0.031089245960110277,1,0,live,0.0,8960,-2.1380353887906516,-0.5197399526864124
3,46,21,68738458,13,0,-0.03645812979197613,1,0,live,65.0,6736,-2.344400886767056,-0.2839224715204801
1,46,12,385276257,4,0,-0.035644062227708065,1,0,live,34.77470332,5994,-1.7253043928378429,-0.2839224715204801
0,46,9,1529284497,5,0,-0.03477908261117727,1,0,live,0.0,11819,0.33835058692620007,-0.2839224715204801
0,46,21,1169009352,13,0,-0.03397598285167754,1,0,live,0.0,9864,0.13198508894979574,-1.227192396184209
0,46,21,426073341,13,0,-0.03521705632182684,1,0,live,0.0,6846,0.957447080855413,-1.4630098773501414
0,46,21,137689965,13,0,0.02187232330504077,1,0,live,0.0,11113,-0.07438040902660854,-0.2839224715204801
9,46,16,1416261585,4,0,-0.03357412551252309,1,0,live,1237.69934976,275,-0.6934769029558214,0.18771249081138436
0,46,21,1434163086,13,0,-0.036706344486005994,1,0,live,0.0,571,-1.9316698908142473,-0.2839224715204801
0,46,21,1857147953,13,0,-0.03521705632182684,1,0,live,0.0,10561,0.7510815828790086,-1.5416157044054521
0,46,21,671516130,13,0,-0.037285512105408994,1,0,live,0.0,4410,0.7510815828790086,-0.2839224715204801
1,46,21,2080026568,13,0,-0.035630747478543265,0,0,live,1.0,2498,-1.9316698908142473,-1.856039012626695
1,46,5,876862671,4,0,-0.02841777832552017,1,0,live,69.79976192,7452,-1.3125733968850344,-0.2839224715204801
5,46,9,494234275,5,0,-0.03477792373813996,1,0,live,382.73322412,7256,-0.07438040902660854,0.8165591072538704
1,46,21,2057054341,13,0,0.003669912409517764,1,0,live,10.0,10718,0.5447160849026044,-0.2839224715204801
2,46,21,1001757710,13,0,-0.03480336516511041,1,0,live,40.0,6846,0.33835058692620007,2.0742523401388424
0,46,21,792623022,13,0,-0.03645812979197613,1,0,live,0.0,11027,-0.48711140497941713,0.8951649343091811
0,46,9,1194804054,5,0,-0.0359687413115702,1,0,live,0.0,3437,-0.6934769029558214,2.0742523401388424
709,46,21,186127280,13,0,0.02435447024533936,1,1,live,74438.0,7307,-0.07438040902660854,-0.2839224715204801
0,46,21,1649685300,13,0,-0.035630747478543265,1,0,live,0.0,9635,-0.28074590700301283,-0.2839224715204801
13,46,21,954701123,13,0,-0.02528846856063247,1,0,live,803.0,1582,-1.3125733968850344,-0.2839224715204801
6,46,5,2019775903,4,0,-0.03320086559391168,1,1,live,1680.4749832000002,1039,0.957447080855413,-0.2839224715204801
3,46,21,1839587741,13,0,-0.02115155699346815,1,0,live,28.0,1582,0.7510815828790086,-0.2839224715204801
2,46,21,2088840414,13,0,-0.02115155699346815,1,0,live,27.0,7260,-0.48711140497941713,-0.2839224715204801
3,46,21,1548448815,13,0,-0.031080144754662517,1,0,live,46.0,5340,0.7510815828790086,-0.2839224715204801
3,46,21,1058082638,13,0,-0.03645812979197613,1,0,live,92.0,13773,-3.169862878672673,-0.2839224715204801
4,46,21,302245505,13,0,-0.03488610339645369,1,0,live,135.0,2641,-0.6934769029558214,-0.2839224715204801
9,46,21,943390130,13,0,-0.03687182094869256,1,0,live,432.0,7221,0.7510815828790086,-0.3625282985757909
450,46,16,221745689,4,0,-0.012369943063997314,1,0,live,181473.30361692,275,-0.28074590700301283,0.8165591072538704
5,46,8,1297994268,4,0,-0.02858066959079931,1,0,live,740.85230835,4370,-0.48711140497941713,2.0742523401388424
36,46,12,1998619255,4,0,-0.017435795103622934,1,0,live,11450.76022377,8065,0.13198508894979574,0.030500836700762864
0,46,3,451032347,1,0,-0.037370391296047994,1,0,live,0.0,5149,-0.28074590700301283,-0.3625282985757909
0,46,9,1614531196,5,0,-0.03541045551449419,1,0,live,0.0,2276,-1.9316698908142473,2.0742523401388424
0,46,9,885700848,5,0,-0.03193618771554004,1,0,live,0.0,7256,-0.07438040902660854,-0.3625282985757909
5,46,9,1813451550,5,0,-0.03712290170746689,1,0,live,626.8823865,7584,0.33835058692620007,-0.3625282985757909
3,46,21,977573049,13,0,-0.03732688122108064,1,0,live,135.0,2780,0.7510815828790086,1.209588242530424
1,46,21,1590999517,13,0,-0.03712003564272242,1,0,live,25.0,522,-1.3125733968850344,0.030500836700762864
13,46,21,1223615067,13,0,-0.01701464542630383,1,0,live,2371.0,6359,0.7510815828790086,0.26631831786669513
52,46,21,656873809,13,0,-0.03397598285167754,1,0,live,2722.0,992,0.5447160849026044,-0.4411341256311016
2,46,0,679206204,4,0,-0.03667509864115389,1,0,live,2.4755294,13283,0.33835058692620007,-1.0699807420735876
24,46,1,185307069,0,0,-0.02792413877133547,1,0,live,2284.12642,1312,-0.28074590700301283,-0.3625282985757909
0,46,21,681687114,13,0,-0.03687182094869256,1,0,live,0.0,13388,0.13198508894979574,-0.3625282985757909
0,46,21,588936227,13,0,-0.03356229169496111,1,0,live,0.0,3016,-0.28074590700301283,0.8951649343091811
2,46,21,2030174209,13,0,-0.03397598285167754,1,0,live,54.0,7307,1.1638125788318172,-0.3625282985757909
4,46,6,380002014,3,0,-0.03633240863575885,1,0,live,305.6108425,2739,-0.48711140497941713,-0.3625282985757909
2,46,9,1603666656,5,0,-0.03712630237701935,1,0,live,52.62436308,3951,-1.7253043928378429,-0.3625282985757909
0,46,8,1059879352,4,0,-0.03260935502558535,1,0,live,0.0,1341,-2.344400886767056,2.0742523401388424
1,46,21,1069933436,13,0,-0.03645812979197613,1,0,live,55.0,13276,-0.07438040902660854,2.0742523401388424
64,46,21,198397797,13,0,-0.03654086802331942,1,0,live,1575.0,11301,-0.48711140497941713,-0.20531664446516937
16,46,3,1174790275,1,0,-0.03736985518540418,1,0,live,545.3426521,18,-0.6934769029558214,-0.3625282985757909
16,46,4,947490475,2,0,-0.03064381860213987,1,0,live,1822.7226357,4639,0.7510815828790086,-0.3625282985757909
39,47,21,1105225875,13,0,-0.026115850874065333,1,0,live,4566.0,10990,0.13198508894979574,0.8951649343091811
2,47,7,1187099025,4,0,-0.037678939853966927,1,0,live,26.94008394,9630,0.7510815828790086,-0.9913749150182769
1,47,21,910253,13,0,-0.03480336516511041,1,0,live,10.0,5816,0.33835058692620007,-0.3625282985757909
43,47,5,343493154,4,0,-0.02250164714324856,1,0,live,2400.1165692,1039,-0.28074590700301283,-0.12671081740985862
0,47,9,1450321885,5,0,-0.0368903347937373,1,0,live,0.0,11412,0.33835058692620007,-0.2839224715204801
10,47,21,292521457,13,0,-0.02115155699346815,1,0,live,158.0,6825,-0.07438040902660854,-0.2839224715204801
2,48,21,1729965164,13,0,-0.03190752706809538,1,0,live,275.0,6017,1.9892745707374344,-0.9913749150182769
0,48,21,2012477002,13,0,-0.029425380127796788,1,0,live,0.0,3016,-0.07438040902660854,-0.2839224715204801
1,48,2,282422955,4,0,-0.012420616093783506,1,0,live,6.11049735,14359,-0.6934769029558214,-0.2839224715204801
0,48,21,159835859,13,0,-0.03521705632182684,1,0,live,0.0,522,0.5447160849026044,1.9170406860282208
0,52,12,437978116,4,0,0.06409776146867607,1,0,live,0.0,8801,0.33835058692620007,-0.3625282985757909
0,52,9,1000302840,5,0,-0.0360972238546038,1,0,live,0.0,32,-1.1062078989086301,0.4235299719773166
5,52,21,1919695602,13,0,-0.012877733859139514,1,0,live,203.0,13334,-0.07438040902660854,-0.3625282985757909
1,52,12,1237627637,4,0,-0.037091301017370355,1,0,live,26.94008394,13250,0.13198508894979574,-0.3625282985757909
1,52,21,1597584111,13,0,-0.02528846856063247,1,0,live,35.0,3016,0.957447080855413,-0.3625282985757909
0,52,21,772552098,13,0,0.3759919534543065,1,0,live,0.0,13530,-1.9316698908142473,-0.2839224715204801
1,52,5,2133569665,4,0,-0.034089760231223384,1,0,live,196.93504256,1039,-0.28074590700301283,-0.6769516067970338
9,52,8,41392456,4,0,-0.035842918274804375,1,0,live,234.95098432,4370,0.7510815828790086,0.4235299719773166
1,52,9,895669771,5,0,-0.03651948684267098,1,0,live,7.1292098,3204,-0.48711140497941713,-0.2839224715204801
0,52,1,1822140239,0,0,-0.03635985512448002,1,0,live,0.0,7914,0.33835058692620007,-0.2839224715204801
3,52,9,1617170988,5,0,-0.034258944152687335,1,0,live,214.83021545,7256,-0.07438040902660854,1.9956465130835315
47,52,21,831433980,13,0,-0.030666453597946085,1,0,live,4581.0,2487,-1.5189388948614386,0.18771249081138436
0,53,15,2132567436,8,0,-0.037254173097308406,1,0,live,0.0,7998,0.7510815828790086,-1.4630098773501414
33,59,9,311477809,5,0,-0.03699809617636892,0,0,live,946.2408124,8959,-0.07438040902660854,-1.856039012626695
41,69,21,781990065,13,0,-0.027770615500931062,1,0,live,4840.0,10181,0.33835058692620007,-0.2839224715204801
7,57,15,585287522,8,0,-0.033248901613955203,1,0,live,290.453742,7996,-0.28074590700301283,-0.3625282985757909
0,53,21,2130237190,13,0,-0.029425380127796788,1,0,live,0.0,11125,0.33835058692620007,-0.2839224715204801
7,71,21,2080680010,13,0,-0.008740822291975193,1,0,live,490.0,7307,0.5447160849026044,-0.2839224715204801
6,57,16,120916629,4,0,-0.03491477578114385,1,0,live,513.52681984,1623,-0.6934769029558214,-0.2839224715204801
18,57,21,1182703534,13,0,0.003669912409517764,1,0,live,2705.0,955,0.33835058692620007,0.5807416260879381
32,69,21,1940964899,13,0,-0.0360444386352597,1,0,live,1166.0,1915,-0.07438040902660854,-0.3625282985757909
0,57,21,1360090424,13,0,-0.012877733859139514,1,0,live,0.0,7300,-0.28074590700301283,2.0742523401388424
7,53,9,1113769276,5,0,0.030074481694337348,1,0,live,466.05890760000005,9396,1.1638125788318172,1.1309824154751134
0,53,9,1412621370,5,0,-0.008486408022270787,1,0,live,0.0,13759,-1.7253043928378429,-0.2839224715204801
16,69,9,865321694,5,0,-0.034195058480987646,1,0,live,2809.3615254,7256,0.957447080855413,-0.4411341256311016
6,58,21,1783666383,13,0,-0.03356229169496111,1,0,live,213.0,14360,-0.6934769029558214,-0.2839224715204801
3,63,9,70786153,5,0,-0.03734878878401165,1,0,live,112.9391568,12987,0.7510815828790086,-0.2839224715204801
1,53,21,2127123520,13,0,0.02435447024533936,1,0,live,25.0,8801,1.1638125788318172,0.4235299719773166
0,58,8,358024454,4,0,-0.03666835141285226,1,0,live,0.0,6820,-0.28074590700301283,-1.4630098773501414
96,69,21,1960005274,13,0,-0.02280632162033388,1,1,live,12074.0,7307,0.7510815828790086,0.26631831786669513
0,53,21,145726119,13,0,-0.030252762441229653,1,0,live,0.0,7307,0.957447080855413,2.0742523401388424
10,69,21,1631221462,13,0,-0.035630747478543265,1,0,live,1110.0,8006,0.13198508894979574,-0.2839224715204801
0,70,21,1376655565,13,0,-0.03687182094869256,1,0,live,0.0,7307,-0.28074590700301283,2.0742523401388424
1,57,21,1875985777,13,0,-0.03356229169496111,1,0,live,13.0,6328,1.1638125788318172,-0.2839224715204801
6,69,21,519882516,13,0,-0.037285512105408994,1,0,live,320.0,2334,0.7510815828790086,-0.8341632609076554
0,55,21,1656297495,13,0,-0.03745098856809557,1,0,live,0.0,7307,0.5447160849026044,-1.0699807420735876
0,57,5,12360444,4,0,-0.03565450432202826,1,0,live,0.0,11191,-0.07438040902660854,-0.4411341256311016
4,67,21,1917816152,13,0,-0.004603910724810875,1,0,live,53.0,5127,-1.1062078989086301,0.5807416260879381
19,71,15,1377226403,8,0,-0.03441957291620892,1,0,live,1717.674075,7996,0.5447160849026044,-0.2839224715204801
8,58,21,327292782,13,0,-0.03645812979197613,1,0,live,125.0,7307,-0.28074590700301283,-0.4411341256311016
1,59,21,1491312869,13,0,-0.0360444386352597,1,0,live,5.0,6981,-1.5189388948614386,1.4454057236963562
1,60,21,723595268,13,0,-0.03356229169496111,1,0,live,1.0,7599,0.7510815828790086,-0.8341632609076554
1,56,21,1928142664,13,0,-0.03521705632182684,1,0,live,100.0,7307,-0.8998424009322258,-0.2839224715204801
1,53,21,274392504,13,0,-0.03645812979197613,1,0,live,10.0,2463,0.957447080855413,-0.2839224715204801
1,57,21,1687861215,13,0,-0.024461086247199608,1,0,live,25.0,10145,0.957447080855413,-1.6202215314607629
15,72,21,1647223606,13,0,-0.037112589201901525,1,0,live,325.0,10145,-0.6934769029558214,-0.2839224715204801
66,67,21,1854263224,13,0,0.04090211651399664,1,0,live,10298.0,11027,0.7510815828790086,-0.2839224715204801
3,53,9,478687177,5,0,-0.03734878878401165,1,0,live,141.173946,7256,-0.48711140497941713,0.8165591072538704
0,69,21,75371016,13,0,-0.021978939306901014,1,0,live,0.0,7307,-1.9316698908142473,2.0742523401388424
1,64,15,320409609,8,0,-0.00884620597723714,1,0,live,26.8251,1888,-1.1062078989086301,-0.2839224715204801
20,69,21,1557944486,13,0,-0.029425380127796788,1,0,live,2770.0,8801,1.1638125788318172,-0.6769516067970338
11,56,1,728481977,0,0,-0.03509019319599291,1,0,live,320.85140076,7914,-0.07438040902660854,-0.3625282985757909
2,58,21,834006784,13,0,0.14846181726026894,1,0,live,95.0,7609,1.3701780768082215,-0.2839224715204801
10,57,21,497377148,13,0,-0.029011688971080356,1,0,live,1165.0,12015,0.5447160849026044,-1.0699807420735876
25,55,21,1443605612,13,0,-0.035630747478543265,1,0,live,1110.0,11164,1.9892745707374344,-0.2839224715204801
43,56,21,695515440,13,0,-0.02280632162033388,1,0,live,5149.0,3340,-0.8998424009322258,-0.2839224715204801
17,57,21,32601047,13,0,-0.03687182094869256,1,0,live,319.0,11022,0.33835058692620007,-0.2839224715204801
2,58,12,1291597810,4,0,-0.007028719160668026,1,0,live,33.36237099,10744,0.33835058692620007,-0.2839224715204801
29,56,21,137187350,13,0,-0.02115155699346815,1,0,live,4442.0,5207,0.33835058692620007,-0.12671081740985862
14,70,15,136716837,8,0,-0.03682463516988103,1,0,live,237.83179500000003,7998,0.13198508894979574,0.7379532801985595
9,53,3,1965097970,1,0,-0.030454952802644278,1,0,live,501.4586052,10101,0.5447160849026044,-0.5983457797417231
13,56,9,1774472964,5,0,-0.034828465172769205,1,0,live,476.03781162,7256,0.5447160849026044,-0.4411341256311016
3,62,8,1332313120,4,0,-0.02248510326156943,1,0,live,134.84705300000002,9516,-1.1062078989086301,-0.4411341256311016
6,69,5,206766591,4,0,-0.03668492992875503,1,0,live,171.623522,5169,-1.1062078989086301,-0.9913749150182769
1,53,21,684815406,13,0,0.08640814375280415,1,0,live,23.0,6273,-0.28074590700301283,1.2881940695857348
79,57,21,1644942644,13,0,-0.012877733859139514,1,1,live,7432.0,8801,-0.48711140497941713,-0.4411341256311016
3,53,21,1529491664,13,0,-0.03749235768376721,1,0,live,300.0,12455,-0.07438040902660854,-0.2839224715204801
4,57,21,496258922,13,0,-0.035630747478543265,1,0,live,172.0,1357,0.13198508894979574,-1.0699807420735876
1,55,21,2032789693,13,0,-0.03356229169496111,1,0,live,22.0,12015,0.957447080855413,2.0742523401388424
1,55,1,14066229,0,0,-0.03117667809679413,1,0,live,78.833268,1527,0.13198508894979574,-0.20531664446516937
0,55,21,908889487,13,0,-0.029425380127796788,1,0,live,0.0,9864,-1.1062078989086301,2.0742523401388424
2,68,21,1417272758,13,0,-0.03356229169496111,1,0,live,110.0,6650,1.1638125788318172,-0.2839224715204801
0,55,9,1006230311,5,0,-0.02847837838758881,1,0,live,0.0,7527,0.957447080855413,-0.3625282985757909
17,72,9,687771545,5,0,-0.03539399704349127,1,0,live,1225.9033336,1535,0.13198508894979574,-0.3625282985757909
0,57,21,2029666843,13,0,-0.03356229169496111,1,0,live,0.0,5967,0.7510815828790086,-0.3625282985757909
0,69,21,1600519293,13,0,-0.037285512105408994,1,0,live,0.0,7307,0.7510815828790086,-1.856039012626695
5,58,15,1168000746,8,0,-0.03681814088062643,1,0,live,87.8525505,13233,0.5447160849026044,-0.3625282985757909
31,53,21,1872548946,13,0,-0.03654086802331942,1,0,live,1410.3,11164,0.33835058692620007,0.4235299719773166
24,53,1,511147906,0,0,-0.029620118413916964,1,0,live,1252.99773864,7914,0.957447080855413,-0.5197399526864124
1,53,21,1363013038,13,0,-0.03604526601757313,1,0,live,25.0,7307,1.3701780768082215,2.0742523401388424
1,63,21,294931977,13,0,-0.029425380127796788,1,0,live,25.0,1933,1.1638125788318172,0.10910666375607361
3,57,21,1004841526,13,0,0.01608064711101072,1,0,live,100.0,694,0.5447160849026044,-0.5197399526864124
2,72,21,1298283528,13,0,-0.03695455918003585,1,0,live,338.0,13187,0.7510815828790086,-0.3625282985757909
39,57,21,153620067,13,0,-0.0004669991576465553,1,0,live,12301.0,11876,0.957447080855413,0.030500836700762864
14,57,21,443997992,13,0,-0.01701464542630383,1,1,live,967.0,1405,0.13198508894979574,0.030500836700762864
1,71,12,259608161,4,0,0.06361746603572829,1,0,live,30.6136195,10744,1.576543574784626,0.9737707613644918
0,72,21,1776919693,13,0,-0.035630747478543265,1,0,live,0.0,802,0.33835058692620007,0.8951649343091811
2,69,21,1917558339,13,0,-0.032321218224811814,1,0,live,125.0,6678,1.3701780768082215,-0.3625282985757909
14,69,9,427531368,5,0,-0.02847837838758881,1,0,live,2507.529546,7256,-0.28074590700301283,-0.3625282985757909
1,57,9,2136906112,5,0,-0.037583942951193716,1,0,live,69.6535985,7256,-0.8998424009322258,-0.3625282985757909
18,57,21,488788469,13,0,-0.033089856393990945,1,0,live,1375.0,7599,0.957447080855413,0.030500836700762864
20,55,21,1148227911,13,0,-0.03687182094869256,1,0,live,575.0,11164,-3.169862878672673,-0.3625282985757909
16,69,21,17843566,13,0,-0.03645812979197613,1,0,live,1590.0,9111,1.3701780768082215,-0.3625282985757909
0,69,9,797989082,5,0,-0.03677712077467177,1,0,live,0.0,7256,-0.07438040902660854,-1.0699807420735876
2,57,21,652804027,13,0,-0.03356229169496111,1,0,live,35.0,8794,0.5447160849026044,-0.7555574338523446
6,69,5,1866586364,4,0,-0.035671489322587804,1,0,live,171.5530698,1039,0.13198508894979574,2.0742523401388424
0,72,21,2119421344,13,0,0.003669912409517764,1,0,live,0.0,11625,0.7510815828790086,1.9170406860282208
0,71,21,238829154,13,0,-0.028597997814363927,1,0,live,0.0,4571,-2.1380353887906516,-0.6769516067970338
0,58,15,1457573626,8,0,-0.036372185454168295,1,0,live,0.0,7996,-0.07438040902660854,-0.4411341256311016
20,69,15,509113994,8,0,-0.0354875069155302,1,0,live,719.070625,6631,-0.07438040902660854,-0.3625282985757909
15,55,21,797246025,13,0,-0.0354652710158567,1,0,live,533.0,11164,0.957447080855413,0.8951649343091811
9,68,21,312319695,13,0,-0.027770615500931062,1,0,live,546.0,7307,-0.28074590700301283,0.5807416260879381
1,54,4,153775046,2,0,-0.03329690815602167,1,0,live,106.415016,5049,0.7510815828790086,-0.3625282985757909
2,69,15,343744384,8,0,-0.03732321488320424,1,0,live,16.4129875,5056,0.5447160849026044,-1.4630098773501414
0,70,21,1519531782,13,0,-0.03712003564272242,1,0,live,0.0,10982,-0.07438040902660854,-0.3625282985757909
51,57,21,868093828,13,0,0.013184809013995697,1,1,live,8398.0,7307,-0.8998424009322258,0.9737707613644918
0,53,21,193049313,13,0,-0.037285512105408994,1,0,live,0.0,9320,1.3701780768082215,-0.6769516067970338
58,55,21,1308646333,13,0,-0.02115155699346815,1,1,live,2433.19,1693,-1.1062078989086301,-0.3625282985757909
